ID,Tick,Type,Carbon,Electricity
12,89,WIND,8619.991,26.404453
28,89,GAS,1260402.1,51.22458
18,89,GAS,1110735.6,48.067585
0,89,COAL,3763782.2,69.68195
20,89,GAS,1030071.1,46.50764
3,89,GAS,1179818.5,47.38894
4,89,GAS,1237966.0,50.634285
5,89,WIND,6525.3535,25.045378
24,89,WIND,7557.043,25.845814
19,89,NUCLEAR,217302.83,133.34085
9,89,WIND,7616.574,25.132559
6,89,COAL,4141573.5,72.900444
25,89,COAL,3389063.5,67.31382
22,89,WIND,8150.4424,26.170916
1,89,COAL,3941350.5,70.17085
13,89,COAL,4402483.0,71.96445
23,89,WIND,8522.836,25.054527
29,89,WIND,7741.7476,25.57192
16,89,GAS,1056652.9,47.89805
27,89,COAL,3092017.0,61.65226
11,89,COAL,3463620.0,64.980446
17,89,WIND,10035.17,27.900974
26,89,WIND,8573.484,27.36391
12,89,COAL,3649719.2,65.35566
28,89,GAS,1208184.8,51.760864
18,89,GAS,1188166.5,48.494247
0,89,COAL,4093258.2,69.6865
20,89,COAL,4553280.0,72.898415
3,89,GAS,1314012.1,51.399117
4,89,GAS,1244684.1,51.113483
5,89,WIND,7698.7783,25.407988
24,89,COAL,3225474.5,63.50254
9,89,WIND,8287.776,26.143892
6,89,GAS,1405867.9,51.967743
25,89,GAS,1138836.2,48.315716
22,89,WIND,8364.535,27.175673
13,89,GAS,1390071.8,51.626858
23,89,WIND,7745.0674,25.055809
29,89,WIND,8649.663,26.973661
16,89,GAS,1257477.5,50.962288
27,89,COAL,3936257.0,68.1327
11,89,NUCLEAR,270707.3,146.87975
17,89,COAL,3180450.5,64.737335
26,89,COAL,3731577.8,66.92546
12,89,COAL,3698910.2,69.69991
28,89,NUCLEAR,267862.2,151.47624
18,89,GAS,1212059.5,49.92802
0,89,GAS,1200844.9,48.834393
20,89,GAS,1118607.6,48.77899
3,89,NUCLEAR,271769.5,149.8687
1,90,WIND,6740.8784,22.934078
11,90,WIND,5487.323,23.06256
26,90,WIND,6664.121,23.230957
4,90,WIND,6298.7544,23.379398
9,90,WIND,6727.553,23.4434
10,90,WIND,7672.36,25.379017
20,90,WIND,7113.765,24.756813
21,90,WIND,6364.914,23.306051
7,90,COAL,4750975.0,73.965324
18,90,WIND,6392.752,23.330624
8,90,COAL,3718055.0,67.39967
22,90,WIND,6749.568,23.550034
25,90,WIND,7726.5933,24.347055
2,90,WIND,7949.9355,25.02797
17,90,WIND,7055.4863,24.617933
6,90,WIND,6620.162,23.528091
29,90,WIND,7075.251,24.024067
13,90,WIND,6351.1216,23.299572
23,90,WIND,6434.755,23.367205
15,90,WIND,7666.6606,25.540228
19,90,WIND,7462.057,24.700108
27,90,WIND,7050.296,23.382
16,90,WIND,6111.5796,22.333403
24,90,WIND,6550.8,23.451092
0,90,WIND,6277.0415,22.371792
3,90,WIND,7852.4297,25.271923
28,90,WIND,7471.421,24.365429
12,90,WIND,5993.2485,22.363504
5,90,WIND,6539.2695,23.860136
14,90,WIND,6939.98,23.551096
1,90,WIND,7864.3823,25.29688
11,90,WIND,6050.552,23.06299
26,90,WIND,6187.7803,23.341574
4,90,WIND,7245.198,24.17215
9,90,WIND,6750.979,23.709698
10,90,WIND,8504.135,25.793749
20,90,WIND,8137.548,25.284128
21,90,WIND,7221.2944,24.356125
7,90,GAS,1407845.2,52.802216
18,90,WIND,7348.921,25.616453
8,90,GAS,1068581.5,46.539146
22,90,WIND,6761.327,24.054058
25,90,WIND,8098.2017,25.126965
2,90,WIND,8460.607,26.221386
17,90,WIND,7506.157,24.993223
6,90,WIND,7340.8423,24.346632
29,90,WIND,6606.4155,24.327658
13,90,WIND,6640.559,24.610497
23,90,WIND,6544.388,23.62885
15,90,COAL,2955860.5,62.21297
19,90,WIND,7264.6665,25.388662
27,90,WIND,6721.631,23.983292
16,90,WIND,7061.204,24.223608
24,90,WIND,6651.1177,23.760445
0,90,WIND,6739.844,24.35156
3,90,WIND,7460.358,25.35847
28,90,WIND,7200.0977,24.865278
12,90,WIND,6832.2056,23.504208
5,90,WIND,6847.5083,24.413872
14,90,WIND,8341.565,25.603962
1,90,WIND,7937.132,25.69948
11,90,WIND,7057.0776,24.900795
26,90,WIND,7623.435,24.419252
4,90,WIND,7883.7144,24.91258
9,90,WIND,6607.2324,24.09772
10,90,NUCLEAR,272174.03,146.9814
20,90,WIND,8145.136,25.94775
21,90,NUCLEAR,275168.06,147.56473
7,90,NUCLEAR,294137.84,157.67159
18,90,WIND,8989.295,27.195137
8,90,GAS,1089644.2,47.95109
22,90,WIND,7456.8604,25.175554
25,90,WIND,7759.4717,25.657131
2,90,COAL,3563987.2,67.40553
17,90,WIND,7743.1562,25.062355
6,90,WIND,7764.456,24.815332
29,90,WIND,7873.0234,25.33749
13,90,WIND,6642.711,24.935638
23,90,WIND,6919.2275,23.697832
15,90,COAL,3977675.5,68.97142
19,90,WIND,9039.156,26.878105
27,90,WIND,6625.0186,24.324398
16,90,WIND,7833.9736,25.89207
24,90,WIND,7432.5376,24.727228
0,90,WIND,6747.9414,24.51953
3,90,WIND,7808.844,25.977697
28,90,WIND,8362.269,26.836536
12,90,WIND,8380.098,25.931793
5,90,WIND,7161.377,24.538786
14,90,COAL,3474188.5,64.700485
1,90,WIND,8627.352,26.562513
11,90,WIND,7926.062,25.415773
26,90,WIND,7715.424,25.337355
4,90,WIND,7716.7686,25.640383
9,90,WIND,6845.974,24.395458
10,90,NUCLEAR,259510.06,147.92244
20,90,GAS,969957.1,44.39914
21,90,NUCLEAR,297879.7,153.25835
18,90,GAS,965379.56,45.687218
8,90,NUCLEAR,324814.12,159.66449
22,90,WIND,8231.408,25.568089
25,90,WIND,8159.3716,26.669256
2,90,GAS,1188633.9,51.428978
17,90,WIND,7460.133,25.957298
6,90,COAL,3887876.8,69.14297
29,90,WIND,7828.17,25.457787
13,90,WIND,7615.2935,25.766777
23,90,WIND,6406.3584,24.764517
19,90,COAL,3230688.8,63.649548
27,90,WIND,7169.258,24.643574
16,90,WIND,9108.093,26.311579
24,90,WIND,6834.35,25.05015
0,90,WIND,7392.471,24.579147
3,90,COAL,3478000.0,65.1584
28,90,COAL,3516321.0,66.602455
12,90,WIND,7742.0806,25.94075
5,90,WIND,7604.572,24.897984
14,90,COAL,3759939.0,65.88937
1,90,WIND,8887.8,27.214397
11,90,WIND,7331.0107,25.548046
26,90,WIND,8722.708,26.272968
4,90,GAS,1212553.1,50.03327
9,90,WIND,7553.1367,25.050499
20,90,GAS,1030071.1,46.50764
18,90,GAS,1110735.6,48.067585
22,90,WIND,8428.468,26.046316
25,90,COAL,3711692.5,66.948204
2,90,NUCLEAR,271915.75,147.21257
17,90,WIND,8391.698,26.174906
6,90,COAL,4143087.2,70.14048
29,90,WIND,8252.632,25.527035
13,90,GAS,950013.1,45.552925
23,90,WIND,7027.2383,24.98512
19,90,COAL,4151363.8,69.3232
27,90,WIND,8542.686,26.184864
16,90,COAL,4506633.5,71.98824
24,90,WIND,7323.545,25.60806
0,90,COAL,3763782.2,69.68195
3,90,GAS,1179818.5,47.38894
28,90,GAS,1260402.1,51.22458
12,90,WIND,8619.991,26.404453
5,90,WIND,7344.646,24.999165
14,90,COAL,3737989.2,67.59133
1,90,COAL,3941350.5,70.17085
11,90,COAL,3463620.0,64.980446
26,90,WIND,8573.484,27.36391
4,90,GAS,1237966.0,50.634285
9,90,WIND,7616.574,25.132559
20,90,COAL,4553280.0,72.898415
18,90,GAS,1188166.5,48.494247
22,90,WIND,8150.4424,26.170916
25,90,COAL,3389063.5,67.31382
17,90,WIND,10035.17,27.900974
6,90,COAL,4141573.5,72.900444
29,90,WIND,7741.7476,25.57192
13,90,COAL,4402483.0,71.96445
23,90,WIND,8522.836,25.054527
19,90,NUCLEAR,217302.83,133.34085
27,90,COAL,3092017.0,61.65226
16,90,GAS,1056652.9,47.89805
24,90,WIND,7557.043,25.845814
0,90,COAL,4093258.2,69.6865
3,90,GAS,1314012.1,51.399117
28,90,GAS,1208184.8,51.760864
12,90,COAL,3649719.2,65.35566
5,90,WIND,6525.3535,25.045378
11,90,NUCLEAR,270707.3,146.87975
26,90,COAL,3731577.8,66.92546
4,90,GAS,1244684.1,51.113483
9,90,WIND,8287.776,26.143892
20,90,GAS,1118607.6,48.77899
18,90,GAS,1212059.5,49.92802
22,90,WIND,8364.535,27.175673
25,90,GAS,1138836.2,48.315716
17,90,COAL,3180450.5,64.737335
6,90,GAS,1405867.9,51.967743
29,90,WIND,8649.663,26.973661
13,90,GAS,1390071.8,51.626858
23,90,WIND,7745.0674,25.055809
27,90,COAL,3936257.0,68.1327
16,90,GAS,1257477.5,50.962288
24,90,COAL,3225474.5,63.50254
0,90,GAS,1200844.9,48.834393
3,90,NUCLEAR,271769.5,149.8687
28,90,NUCLEAR,267862.2,151.47624
12,90,COAL,3698910.2,69.69991
8,91,COAL,3718055.0,67.39967
7,91,COAL,4750975.0,73.965324
3,91,WIND,7852.4297,25.271923
9,91,WIND,6727.553,23.4434
17,91,WIND,7055.4863,24.617933
15,91,WIND,7666.6606,25.540228
14,91,WIND,6939.98,23.551096
4,91,WIND,6298.7544,23.379398
18,91,WIND,6392.752,23.330624
1,91,WIND,6740.8784,22.934078
27,91,WIND,7050.296,23.382
5,91,WIND,6539.2695,23.860136
11,91,WIND,5487.323,23.06256
24,91,WIND,6550.8,23.451092
12,91,WIND,5993.2485,22.363504
19,91,WIND,7462.057,24.700108
22,91,WIND,6749.568,23.550034
0,91,WIND,6277.0415,22.371792
21,91,WIND,6364.914,23.306051
10,91,WIND,7672.36,25.379017
2,91,WIND,7949.9355,25.02797
20,91,WIND,7113.765,24.756813
13,91,WIND,6351.1216,23.299572
6,91,WIND,6620.162,23.528091
26,91,WIND,6664.121,23.230957
25,91,WIND,7726.5933,24.347055
28,91,WIND,7471.421,24.365429
16,91,WIND,6111.5796,22.333403
29,91,WIND,7075.251,24.024067
23,91,WIND,6434.755,23.367205
8,91,GAS,1068581.5,46.539146
7,91,GAS,1407845.2,52.802216
3,91,WIND,7460.358,25.35847
9,91,WIND,6750.979,23.709698
17,91,WIND,7506.157,24.993223
15,91,COAL,2955860.5,62.21297
14,91,WIND,8341.565,25.603962
4,91,WIND,7245.198,24.17215
18,91,WIND,7348.921,25.616453
1,91,WIND,7864.3823,25.29688
27,91,WIND,6721.631,23.983292
5,91,WIND,6847.5083,24.413872
11,91,WIND,6050.552,23.06299
24,91,WIND,6651.1177,23.760445
12,91,WIND,6832.2056,23.504208
19,91,WIND,7264.6665,25.388662
22,91,WIND,6761.327,24.054058
0,91,WIND,6739.844,24.35156
21,91,WIND,7221.2944,24.356125
10,91,WIND,8504.135,25.793749
2,91,WIND,8460.607,26.221386
20,91,WIND,8137.548,25.284128
13,91,WIND,6640.559,24.610497
6,91,WIND,7340.8423,24.346632
26,91,WIND,6187.7803,23.341574
25,91,WIND,8098.2017,25.126965
28,91,WIND,7200.0977,24.865278
16,91,WIND,7061.204,24.223608
29,91,WIND,6606.4155,24.327658
23,91,WIND,6544.388,23.62885
8,91,GAS,1089644.2,47.95109
7,91,NUCLEAR,294137.84,157.67159
3,91,WIND,7808.844,25.977697
9,91,WIND,6607.2324,24.09772
17,91,WIND,7743.1562,25.062355
15,91,COAL,3977675.5,68.97142
14,91,COAL,3474188.5,64.700485
4,91,WIND,7883.7144,24.91258
18,91,WIND,8989.295,27.195137
1,91,WIND,7937.132,25.69948
27,91,WIND,6625.0186,24.324398
5,91,WIND,7161.377,24.538786
11,91,WIND,7057.0776,24.900795
24,91,WIND,7432.5376,24.727228
12,91,WIND,8380.098,25.931793
19,91,WIND,9039.156,26.878105
22,91,WIND,7456.8604,25.175554
0,91,WIND,6747.9414,24.51953
21,91,NUCLEAR,275168.06,147.56473
10,91,NUCLEAR,272174.03,146.9814
2,91,COAL,3563987.2,67.40553
20,91,WIND,8145.136,25.94775
13,91,WIND,6642.711,24.935638
6,91,WIND,7764.456,24.815332
26,91,WIND,7623.435,24.419252
25,91,WIND,7759.4717,25.657131
28,91,WIND,8362.269,26.836536
16,91,WIND,7833.9736,25.89207
29,91,WIND,7873.0234,25.33749
23,91,WIND,6919.2275,23.697832
8,91,NUCLEAR,324814.12,159.66449
3,91,COAL,3478000.0,65.1584
9,91,WIND,6845.974,24.395458
17,91,WIND,7460.133,25.957298
14,91,COAL,3759939.0,65.88937
4,91,WIND,7716.7686,25.640383
18,91,GAS,965379.56,45.687218
1,91,WIND,8627.352,26.562513
27,91,WIND,7169.258,24.643574
5,91,WIND,7604.572,24.897984
11,91,WIND,7926.062,25.415773
24,91,WIND,6834.35,25.05015
12,91,WIND,7742.0806,25.94075
19,91,COAL,3230688.8,63.649548
22,91,WIND,8231.408,25.568089
0,91,WIND,7392.471,24.579147
21,91,NUCLEAR,297879.7,153.25835
10,91,NUCLEAR,259510.06,147.92244
2,91,GAS,1188633.9,51.428978
20,91,GAS,969957.1,44.39914
13,91,WIND,7615.2935,25.766777
6,91,COAL,3887876.8,69.14297
26,91,WIND,7715.424,25.337355
25,91,WIND,8159.3716,26.669256
28,91,COAL,3516321.0,66.602455
16,91,WIND,9108.093,26.311579
29,91,WIND,7828.17,25.457787
23,91,WIND,6406.3584,24.764517
3,91,GAS,1179818.5,47.38894
9,91,WIND,7553.1367,25.050499
17,91,WIND,8391.698,26.174906
14,91,COAL,3737989.2,67.59133
4,91,GAS,1212553.1,50.03327
18,91,GAS,1110735.6,48.067585
1,91,WIND,8887.8,27.214397
27,91,WIND,8542.686,26.184864
5,91,WIND,7344.646,24.999165
11,91,WIND,7331.0107,25.548046
24,91,WIND,7323.545,25.60806
12,91,WIND,8619.991,26.404453
19,91,COAL,4151363.8,69.3232
22,91,WIND,8428.468,26.046316
0,91,COAL,3763782.2,69.68195
2,91,NUCLEAR,271915.75,147.21257
20,91,GAS,1030071.1,46.50764
13,91,GAS,950013.1,45.552925
6,91,COAL,4143087.2,70.14048
26,91,WIND,8722.708,26.272968
25,91,COAL,3711692.5,66.948204
28,91,GAS,1260402.1,51.22458
16,91,COAL,4506633.5,71.98824
29,91,WIND,8252.632,25.527035
23,91,WIND,7027.2383,24.98512
3,91,GAS,1314012.1,51.399117
9,91,WIND,7616.574,25.132559
17,91,WIND,10035.17,27.900974
4,91,GAS,1237966.0,50.634285
18,91,GAS,1188166.5,48.494247
1,91,COAL,3941350.5,70.17085
27,91,COAL,3092017.0,61.65226
5,91,WIND,6525.3535,25.045378
11,91,COAL,3463620.0,64.980446
24,91,WIND,7557.043,25.845814
12,91,COAL,3649719.2,65.35566
19,91,NUCLEAR,217302.83,133.34085
22,91,WIND,8150.4424,26.170916
0,91,COAL,4093258.2,69.6865
20,91,COAL,4553280.0,72.898415
13,91,COAL,4402483.0,71.96445
6,91,COAL,4141573.5,72.900444
26,91,WIND,8573.484,27.36391
25,91,COAL,3389063.5,67.31382
28,91,GAS,1208184.8,51.760864
16,91,GAS,1056652.9,47.89805
29,91,WIND,7741.7476,25.57192
23,91,WIND,8522.836,25.054527
3,91,NUCLEAR,271769.5,149.8687
9,91,WIND,8287.776,26.143892
17,91,COAL,3180450.5,64.737335
4,91,GAS,1244684.1,51.113483
18,91,GAS,1212059.5,49.92802
27,91,COAL,3936257.0,68.1327
5,91,WIND,7698.7783,25.407988
11,91,NUCLEAR,270707.3,146.87975
24,91,COAL,3225474.5,63.50254
12,91,COAL,3698910.2,69.69991
22,91,WIND,8364.535,27.175673
0,91,GAS,1200844.9,48.834393
20,91,GAS,1118607.6,48.77899
13,91,GAS,1390071.8,51.626858
6,91,GAS,1405867.9,51.967743
26,91,COAL,3731577.8,66.92546
25,91,GAS,1138836.2,48.315716
28,91,NUCLEAR,267862.2,151.47624
16,91,GAS,1257477.5,50.962288
12,92,WIND,5993.2485,22.363504
9,92,WIND,6727.553,23.4434
25,92,WIND,7726.5933,24.347055
5,92,WIND,6539.2695,23.860136
19,92,WIND,7462.057,24.700108
10,92,WIND,7672.36,25.379017
2,92,WIND,7949.9355,25.02797
6,92,WIND,6620.162,23.528091
3,92,WIND,7852.4297,25.271923
15,92,WIND,7666.6606,25.540228
17,92,WIND,7055.4863,24.617933
23,92,WIND,6434.755,23.367205
8,92,COAL,3718055.0,67.39967
1,92,WIND,6740.8784,22.934078
0,92,WIND,6277.0415,22.371792
20,92,WIND,7113.765,24.756813
28,92,WIND,7471.421,24.365429
13,92,WIND,6351.1216,23.299572
26,92,WIND,6664.121,23.230957
4,92,WIND,6298.7544,23.379398
16,92,WIND,6111.5796,22.333403
24,92,WIND,6550.8,23.451092
11,92,WIND,5487.323,23.06256
18,92,WIND,6392.752,23.330624
29,92,WIND,7075.251,24.024067
14,92,WIND,6939.98,23.551096
21,92,WIND,6364.914,23.306051
7,92,COAL,4750975.0,73.965324
27,92,WIND,7050.296,23.382
22,92,WIND,6749.568,23.550034
12,92,WIND,6832.2056,23.504208
9,92,WIND,6750.979,23.709698
25,92,WIND,8098.2017,25.126965
5,92,WIND,6847.5083,24.413872
19,92,WIND,7264.6665,25.388662
10,92,WIND,8504.135,25.793749
2,92,WIND,8460.607,26.221386
6,92,WIND,7340.8423,24.346632
3,92,WIND,7460.358,25.35847
15,92,COAL,2955860.5,62.21297
17,92,WIND,7506.157,24.993223
23,92,WIND,6544.388,23.62885
8,92,GAS,1068581.5,46.539146
1,92,WIND,7864.3823,25.29688
0,92,WIND,6739.844,24.35156
20,92,WIND,8137.548,25.284128
28,92,WIND,7200.0977,24.865278
13,92,WIND,6640.559,24.610497
26,92,WIND,6187.7803,23.341574
4,92,WIND,7245.198,24.17215
16,92,WIND,7061.204,24.223608
24,92,WIND,6651.1177,23.760445
11,92,WIND,6050.552,23.06299
18,92,WIND,7348.921,25.616453
29,92,WIND,6606.4155,24.327658
14,92,WIND,8341.565,25.603962
21,92,WIND,7221.2944,24.356125
7,92,GAS,1407845.2,52.802216
27,92,WIND,6721.631,23.983292
22,92,WIND,6761.327,24.054058
12,92,WIND,8380.098,25.931793
9,92,WIND,6607.2324,24.09772
25,92,WIND,7759.4717,25.657131
5,92,WIND,7161.377,24.538786
19,92,WIND,9039.156,26.878105
10,92,NUCLEAR,272174.03,146.9814
2,92,COAL,3563987.2,67.40553
6,92,WIND,7764.456,24.815332
3,92,WIND,7808.844,25.977697
15,92,COAL,3977675.5,68.97142
17,92,WIND,7743.1562,25.062355
23,92,WIND,6919.2275,23.697832
8,92,GAS,1089644.2,47.95109
1,92,WIND,7937.132,25.69948
0,92,WIND,6747.9414,24.51953
20,92,WIND,8145.136,25.94775
28,92,WIND,8362.269,26.836536
13,92,WIND,6642.711,24.935638
26,92,WIND,7623.435,24.419252
4,92,WIND,7883.7144,24.91258
16,92,WIND,7833.9736,25.89207
24,92,WIND,7432.5376,24.727228
11,92,WIND,7057.0776,24.900795
18,92,WIND,8989.295,27.195137
29,92,WIND,7873.0234,25.33749
14,92,COAL,3474188.5,64.700485
21,92,NUCLEAR,275168.06,147.56473
7,92,NUCLEAR,294137.84,157.67159
27,92,WIND,6625.0186,24.324398
22,92,WIND,7456.8604,25.175554
12,92,WIND,7742.0806,25.94075
9,92,WIND,6845.974,24.395458
25,92,WIND,8159.3716,26.669256
5,92,WIND,7604.572,24.897984
19,92,COAL,3230688.8,63.649548
10,92,NUCLEAR,259510.06,147.92244
2,92,GAS,1188633.9,51.428978
6,92,COAL,3887876.8,69.14297
3,92,COAL,3478000.0,65.1584
17,92,WIND,7460.133,25.957298
23,92,WIND,6406.3584,24.764517
8,92,NUCLEAR,324814.12,159.66449
1,92,WIND,8627.352,26.562513
0,92,WIND,7392.471,24.579147
20,92,GAS,969957.1,44.39914
28,92,COAL,3516321.0,66.602455
13,92,WIND,7615.2935,25.766777
26,92,WIND,7715.424,25.337355
4,92,WIND,7716.7686,25.640383
16,92,WIND,9108.093,26.311579
24,92,WIND,6834.35,25.05015
11,92,WIND,7926.062,25.415773
18,92,GAS,965379.56,45.687218
29,92,WIND,7828.17,25.457787
14,92,COAL,3759939.0,65.88937
21,92,NUCLEAR,297879.7,153.25835
27,92,WIND,7169.258,24.643574
22,92,WIND,8231.408,25.568089
12,92,WIND,8619.991,26.404453
9,92,WIND,7553.1367,25.050499
25,92,COAL,3711692.5,66.948204
5,92,WIND,7344.646,24.999165
19,92,COAL,4151363.8,69.3232
2,92,NUCLEAR,271915.75,147.21257
6,92,COAL,4143087.2,70.14048
3,92,GAS,1179818.5,47.38894
17,92,WIND,8391.698,26.174906
23,92,WIND,7027.2383,24.98512
1,92,WIND,8887.8,27.214397
0,92,COAL,3763782.2,69.68195
20,92,GAS,1030071.1,46.50764
28,92,GAS,1260402.1,51.22458
13,92,GAS,950013.1,45.552925
26,92,WIND,8722.708,26.272968
4,92,GAS,1212553.1,50.03327
16,92,COAL,4506633.5,71.98824
24,92,WIND,7323.545,25.60806
11,92,WIND,7331.0107,25.548046
18,92,GAS,1110735.6,48.067585
29,92,WIND,8252.632,25.527035
14,92,COAL,3737989.2,67.59133
27,92,WIND,8542.686,26.184864
22,92,WIND,8428.468,26.046316
12,92,COAL,3649719.2,65.35566
9,92,WIND,7616.574,25.132559
25,92,COAL,3389063.5,67.31382
5,92,WIND,6525.3535,25.045378
19,92,NUCLEAR,217302.83,133.34085
6,92,COAL,4141573.5,72.900444
3,92,GAS,1314012.1,51.399117
17,92,WIND,10035.17,27.900974
23,92,WIND,8522.836,25.054527
1,92,COAL,3941350.5,70.17085
0,92,COAL,4093258.2,69.6865
20,92,COAL,4553280.0,72.898415
28,92,GAS,1208184.8,51.760864
13,92,COAL,4402483.0,71.96445
26,92,WIND,8573.484,27.36391
4,92,GAS,1237966.0,50.634285
16,92,GAS,1056652.9,47.89805
24,92,WIND,7557.043,25.845814
11,92,COAL,3463620.0,64.980446
18,92,GAS,1188166.5,48.494247
29,92,WIND,7741.7476,25.57192
27,92,COAL,3092017.0,61.65226
22,92,WIND,8150.4424,26.170916
12,92,COAL,3698910.2,69.69991
9,92,WIND,8287.776,26.143892
25,92,GAS,1138836.2,48.315716
5,92,WIND,7698.7783,25.407988
6,92,GAS,1405867.9,51.967743
3,92,NUCLEAR,271769.5,149.8687
17,92,COAL,3180450.5,64.737335
23,92,WIND,7745.0674,25.055809
0,92,GAS,1200844.9,48.834393
20,92,GAS,1118607.6,48.77899
28,92,NUCLEAR,267862.2,151.47624
13,92,GAS,1390071.8,51.626858
26,92,COAL,3731577.8,66.92546
4,92,GAS,1244684.1,51.113483
16,92,GAS,1257477.5,50.962288
24,92,COAL,3225474.5,63.50254
11,92,NUCLEAR,270707.3,146.87975
18,92,GAS,1212059.5,49.92802
29,92,WIND,8649.663,26.973661
27,92,COAL,3936257.0,68.1327
22,93,WIND,6749.568,23.550034
2,93,WIND,7949.9355,25.02797
11,93,WIND,5487.323,23.06256
9,93,WIND,6727.553,23.4434
5,93,WIND,6539.2695,23.860136
26,93,WIND,6664.121,23.230957
16,93,WIND,6111.5796,22.333403
19,93,WIND,7462.057,24.700108
17,93,WIND,7055.4863,24.617933
4,93,WIND,6298.7544,23.379398
0,93,WIND,6277.0415,22.371792
28,93,WIND,7471.421,24.365429
10,93,WIND,7672.36,25.379017
12,93,WIND,5993.2485,22.363504
18,93,WIND,6392.752,23.330624
27,93,WIND,7050.296,23.382
24,93,WIND,6550.8,23.451092
1,93,WIND,6740.8784,22.934078
15,93,WIND,7666.6606,25.540228
3,93,WIND,7852.4297,25.271923
13,93,WIND,6351.1216,23.299572
6,93,WIND,6620.162,23.528091
14,93,WIND,6939.98,23.551096
25,93,WIND,7726.5933,24.347055
8,93,COAL,3718055.0,67.39967
20,93,WIND,7113.765,24.756813
7,93,COAL,4750975.0,73.965324
21,93,WIND,6364.914,23.306051
23,93,WIND,6434.755,23.367205
29,93,WIND,7075.251,24.024067
22,93,WIND,6761.327,24.054058
2,93,WIND,8460.607,26.221386
11,93,WIND,6050.552,23.06299
9,93,WIND,6750.979,23.709698
5,93,WIND,6847.5083,24.413872
26,93,WIND,6187.7803,23.341574
16,93,WIND,7061.204,24.223608
19,93,WIND,7264.6665,25.388662
17,93,WIND,7506.157,24.993223
4,93,WIND,7245.198,24.17215
0,93,WIND,6739.844,24.35156
28,93,WIND,7200.0977,24.865278
10,93,WIND,8504.135,25.793749
12,93,WIND,6832.2056,23.504208
18,93,WIND,7348.921,25.616453
27,93,WIND,6721.631,23.983292
24,93,WIND,6651.1177,23.760445
1,93,WIND,7864.3823,25.29688
15,93,COAL,2955860.5,62.21297
3,93,WIND,7460.358,25.35847
13,93,WIND,6640.559,24.610497
6,93,WIND,7340.8423,24.346632
14,93,WIND,8341.565,25.603962
25,93,WIND,8098.2017,25.126965
8,93,GAS,1068581.5,46.539146
20,93,WIND,8137.548,25.284128
7,93,GAS,1407845.2,52.802216
21,93,WIND,7221.2944,24.356125
23,93,WIND,6544.388,23.62885
29,93,WIND,6606.4155,24.327658
22,93,WIND,7456.8604,25.175554
2,93,COAL,3563987.2,67.40553
11,93,WIND,7057.0776,24.900795
9,93,WIND,6607.2324,24.09772
5,93,WIND,7161.377,24.538786
26,93,WIND,7623.435,24.419252
16,93,WIND,7833.9736,25.89207
19,93,WIND,9039.156,26.878105
17,93,WIND,7743.1562,25.062355
4,93,WIND,7883.7144,24.91258
0,93,WIND,6747.9414,24.51953
28,93,WIND,8362.269,26.836536
10,93,NUCLEAR,272174.03,146.9814
12,93,WIND,8380.098,25.931793
18,93,WIND,8989.295,27.195137
27,93,WIND,6625.0186,24.324398
24,93,WIND,7432.5376,24.727228
1,93,WIND,7937.132,25.69948
15,93,COAL,3977675.5,68.97142
3,93,WIND,7808.844,25.977697
13,93,WIND,6642.711,24.935638
6,93,WIND,7764.456,24.815332
14,93,COAL,3474188.5,64.700485
25,93,WIND,7759.4717,25.657131
8,93,GAS,1089644.2,47.95109
20,93,WIND,8145.136,25.94775
7,93,NUCLEAR,294137.84,157.67159
21,93,NUCLEAR,275168.06,147.56473
23,93,WIND,6919.2275,23.697832
29,93,WIND,7873.0234,25.33749
22,93,WIND,8231.408,25.568089
2,93,GAS,1188633.9,51.428978
11,93,WIND,7926.062,25.415773
9,93,WIND,6845.974,24.395458
5,93,WIND,7604.572,24.897984
26,93,WIND,7715.424,25.337355
16,93,WIND,9108.093,26.311579
19,93,COAL,3230688.8,63.649548
17,93,WIND,7460.133,25.957298
4,93,WIND,7716.7686,25.640383
0,93,WIND,7392.471,24.579147
28,93,COAL,3516321.0,66.602455
10,93,NUCLEAR,259510.06,147.92244
12,93,WIND,7742.0806,25.94075
18,93,GAS,965379.56,45.687218
27,93,WIND,7169.258,24.643574
24,93,WIND,6834.35,25.05015
1,93,WIND,8627.352,26.562513
3,93,COAL,3478000.0,65.1584
13,93,WIND,7615.2935,25.766777
6,93,COAL,3887876.8,69.14297
14,93,COAL,3759939.0,65.88937
25,93,WIND,8159.3716,26.669256
8,93,NUCLEAR,324814.12,159.66449
20,93,GAS,969957.1,44.39914
21,93,NUCLEAR,297879.7,153.25835
23,93,WIND,6406.3584,24.764517
29,93,WIND,7828.17,25.457787
22,93,WIND,8428.468,26.046316
2,93,NUCLEAR,271915.75,147.21257
11,93,WIND,7331.0107,25.548046
9,93,WIND,7553.1367,25.050499
5,93,WIND,7344.646,24.999165
26,93,WIND,8722.708,26.272968
16,93,COAL,4506633.5,71.98824
19,93,COAL,4151363.8,69.3232
17,93,WIND,8391.698,26.174906
4,93,GAS,1212553.1,50.03327
0,93,COAL,3763782.2,69.68195
28,93,GAS,1260402.1,51.22458
12,93,WIND,8619.991,26.404453
18,93,GAS,1110735.6,48.067585
27,93,WIND,8542.686,26.184864
24,93,WIND,7323.545,25.60806
1,93,WIND,8887.8,27.214397
3,93,GAS,1179818.5,47.38894
13,93,GAS,950013.1,45.552925
